order_id,sku,customer_id,order_date,quantity,unit_price,discount_percent,payment_method,order_status,store_city,gross_amount,discount_amount,net_amount
736,184208283-330-54,4974,6/16/2025,2,2481,0,Net Banking,DELIVERED,Mumbai,4962,0,4962
737,189870341-712-2,4267,5/26/2025,3,3311,15,UPI,SHIPPED,Bhubaneswar,9933,1489.95,8443.05
738,184208283-330-54,1825,4/13/2025,4,2481,10,COD,SHIPPED,Chennai,9924,992.4,8931.6
739,162799308-500-1,4572,1/17/2025,2,5801,15,Credit Card,DELIVERED,New Delhi,11602,1740.3,9861.7
740,189870341-712-2,2649,1/14/2025,2,3311,20,UPI,DELIVERED,Chennai,6622,1324.4,5297.6
741,162799308-500-1,2516,6/8/2025,2,5801,20,Credit Card,DELIVERED,Mumbai,11602,2320.4,9281.6
742,186626958-330-2,4146,6/1/2025,4,2315,20,Credit Card,DELIVERED,Bhubaneswar,9260,1852,7408
743,189870341-712-2,1412,4/18/2025,3,3311,15,Debit Card,PLACED,Ahmedabad,9933,1489.95,8443.05
744,184208283-330-54,4447,2/14/2025,1,2481,20,Credit Card,SHIPPED,Kolkata,2481,496.2,1984.8
745,189870341-712-2,4491,4/8/2025,2,3311,0,Debit Card,SHIPPED,Bengaluru,6622,0,6622
746,162799308-500-1,1728,5/11/2025,4,5801,20,Net Banking,PLACED,Ahmedabad,23204,4640.8,18563.2
747,184208283-330-54,4348,2/6/2025,4,2481,5,Debit Card,PLACED,Chennai,9924,496.2,9427.8
748,186626958-330-2,4068,6/20/2025,1,2315,15,COD,DELIVERED,Chennai,2315,347.25,1967.75
749,169630016-044-1,3808,6/17/2025,1,5801,5,UPI,DELIVERED,Bhubaneswar,5801,290.05,5510.95
750,184208283-330-54,1675,4/18/2025,4,2481,20,Net Banking,SHIPPED,Gurgaon,9924,1984.8,7939.2
751,162799308-500-1,4465,2/8/2025,3,5801,0,Net Banking,SHIPPED,Ahmedabad,17403,0,17403
752,162799308-500-1,2892,1/15/2025,1,5801,10,COD,SHIPPED,Ahmedabad,5801,580.1,5220.9
753,169630016-044-1,3504,4/30/2025,4,5801,20,Debit Card,PLACED,Chennai,23204,4640.8,18563.2
754,162799308-500-1,3967,1/4/2025,1,5801,0,UPI,DELIVERED,Gurgaon,5801,0,5801
755,169630016-044-1,3239,4/3/2025,3,5801,15,Debit Card,DELIVERED,Bengaluru,17403,2610.45,14792.55
756,186626958-330-2,3786,6/2/2025,2,2315,5,Credit Card,DELIVERED,Ahmedabad,4630,231.5,4398.5
757,186626958-330-2,4760,5/21/2025,1,2315,5,Debit Card,DELIVERED,Bengaluru,2315,115.75,2199.25
758,169630016-044-1,2122,6/10/2025,3,5801,5,Net Banking,DELIVERED,Bhubaneswar,17403,870.15,16532.85
759,169630016-044-1,2571,1/16/2025,4,5801,15,UPI,PLACED,Ahmedabad,23204,3480.6,19723.4
760,189870341-712-2,1977,6/19/2025,1,3311,0,Debit Card,SHIPPED,Gurgaon,3311,0,3311
761,186626958-330-2,2008,4/18/2025,1,2315,15,UPI,PLACED,Kolkata,2315,347.25,1967.75
762,169630016-044-1,3143,5/6/2025,4,5801,5,UPI,CANCELLED,Ahmedabad,23204,1160.2,22043.8
763,186626958-330-2,2687,2/24/2025,2,2315,20,Credit Card,PLACED,Bengaluru,4630,926,3704
764,189870341-712-2,3710,6/19/2025,4,3311,10,Credit Card,PLACED,Gurgaon,13244,1324.4,11919.6
765,189870341-712-2,4261,2/3/2025,1,3311,15,Net Banking,DELIVERED,New Delhi,3311,496.65,2814.35
766,189870341-712-2,4807,6/7/2025,4,3311,15,COD,CANCELLED,Bengaluru,13244,1986.6,11257.4
767,169630016-044-1,1036,1/13/2025,3,5801,0,UPI,DELIVERED,Bengaluru,17403,0,17403
768,186626958-330-2,4851,5/21/2025,4,2315,0,COD,PLACED,Chennai,9260,0,9260
769,189870341-712-2,4440,1/18/2025,1,3311,15,Net Banking,PLACED,New Delhi,3311,496.65,2814.35
770,162799308-500-1,4766,6/9/2025,4,5801,5,UPI,SHIPPED,Bengaluru,23204,1160.2,22043.8
771,186626958-330-2,2548,4/6/2025,2,2315,10,UPI,PLACED,Mumbai,4630,463,4167
772,186626958-330-2,3326,5/3/2025,4,2315,0,COD,PLACED,Bengaluru,9260,0,9260
773,189870341-712-2,3264,2/8/2025,2,3311,5,Debit Card,SHIPPED,Gurgaon,6622,331.1,6290.9
774,162799308-500-1,3914,2/15/2025,3,5801,20,Credit Card,CANCELLED,Bhubaneswar,17403,3480.6,13922.4
775,184208283-330-54,1872,1/29/2025,2,2481,0,Debit Card,SHIPPED,Gurgaon,4962,0,4962
776,162799308-500-1,2821,3/3/2025,4,5801,5,COD,DELIVERED,Chennai,23204,1160.2,22043.8
777,186626958-330-2,2296,1/16/2025,1,2315,5,Credit Card,DELIVERED,Bhubaneswar,2315,115.75,2199.25
778,186626958-330-2,4952,5/1/2025,2,2315,10,Debit Card,SHIPPED,New Delhi,4630,463,4167
779,169630016-044-1,3109,1/10/2025,3,5801,10,Credit Card,DELIVERED,Chennai,17403,1740.3,15662.7
780,169630016-044-1,1595,6/7/2025,2,5801,20,UPI,SHIPPED,Gurgaon,11602,2320.4,9281.6
781,184208283-330-54,2903,6/2/2025,2,2481,5,Debit Card,PLACED,New Delhi,4962,248.1,4713.9
782,169630016-044-1,1728,4/13/2025,2,5801,5,Credit Card,DELIVERED,Gurgaon,11602,580.1,11021.9
783,189870341-712-2,2365,3/25/2025,3,3311,10,Credit Card,PLACED,Gurgaon,9933,993.3,8939.7
784,169630016-044-1,1396,5/13/2025,4,5801,0,Credit Card,CANCELLED,New Delhi,23204,0,23204
785,189870341-712-2,1698,3/6/2025,2,3311,0,Debit Card,PLACED,Mumbai,6622,0,6622
786,184208283-330-54,4090,6/26/2025,2,2481,15,Net Banking,DELIVERED,Ahmedabad,4962,744.3,4217.7
787,184208283-330-54,3224,1/3/2025,1,2481,10,Debit Card,SHIPPED,Chennai,2481,248.1,2232.9
788,186626958-330-2,2635,6/22/2025,3,2315,15,COD,PLACED,Kolkata,6945,1041.75,5903.25
789,184208283-330-54,1395,5/22/2025,2,2481,10,Debit Card,PLACED,Gurgaon,4962,496.2,4465.8
790,189870341-712-2,3492,4/30/2025,3,3311,20,Credit Card,DELIVERED,Ahmedabad,9933,1986.6,7946.4
791,184208283-330-54,4304,6/7/2025,2,2481,5,UPI,DELIVERED,Bengaluru,4962,248.1,4713.9
792,162799308-500-1,4986,3/9/2025,4,5801,20,Debit Card,DELIVERED,Kolkata,23204,4640.8,18563.2
793,162799308-500-1,1075,5/26/2025,4,5801,10,Debit Card,SHIPPED,Ahmedabad,23204,2320.4,20883.6
794,169630016-044-1,1264,2/6/2025,2,5801,5,Credit Card,DELIVERED,Kolkata,11602,580.1,11021.9
795,189870341-712-2,3502,6/2/2025,4,3311,0,UPI,DELIVERED,Bhubaneswar,13244,0,13244
796,184208283-330-54,2819,6/25/2025,2,2481,0,UPI,DELIVERED,Kolkata,4962,0,4962
797,186626958-330-2,1717,3/14/2025,4,2315,15,COD,SHIPPED,Ahmedabad,9260,1389,7871
798,162799308-500-1,3782,5/23/2025,1,5801,10,Debit Card,DELIVERED,Gurgaon,5801,580.1,5220.9
799,186626958-330-2,4455,2/18/2025,1,2315,10,UPI,DELIVERED,Mumbai,2315,231.5,2083.5
800,162799308-500-1,4635,5/1/2025,1,5801,0,UPI,SHIPPED,Gurgaon,5801,0,5801
801,169630016-044-1,1850,3/29/2025,3,5801,20,Net Banking,DELIVERED,Gurgaon,17403,3480.6,13922.4
802,186626958-330-2,4577,5/20/2025,3,2315,5,Net Banking,DELIVERED,Bengaluru,6945,347.25,6597.75
803,186626958-330-2,2390,2/6/2025,1,2315,20,UPI,PLACED,Bengaluru,2315,463,1852
804,189870341-712-2,1143,3/2/2025,3,3311,20,COD,PLACED,Bengaluru,9933,1986.6,7946.4
805,189870341-712-2,1884,6/20/2025,4,3311,0,UPI,SHIPPED,Kolkata,13244,0,13244
806,162799308-500-1,4140,5/4/2025,2,5801,0,Credit Card,DELIVERED,Mumbai,11602,0,11602
807,162799308-500-1,4170,2/8/2025,2,5801,0,Debit Card,DELIVERED,Chennai,11602,0,11602
808,169630016-044-1,1395,3/4/2025,2,5801,15,COD,PLACED,Gurgaon,11602,1740.3,9861.7
809,169630016-044-1,4096,2/15/2025,1,5801,20,Credit Card,DELIVERED,Gurgaon,5801,1160.2,4640.8
810,186626958-330-2,3995,3/29/2025,3,2315,10,COD,DELIVERED,Bengaluru,6945,694.5,6250.5
811,189870341-712-2,3938,1/11/2025,4,3311,5,Credit Card,PLACED,Gurgaon,13244,662.2,12581.8
812,162799308-500-1,2492,3/3/2025,4,5801,15,Debit Card,DELIVERED,Chennai,23204,3480.6,19723.4
813,162799308-500-1,4555,3/18/2025,1,5801,10,Debit Card,CANCELLED,New Delhi,5801,580.1,5220.9
814,189870341-712-2,4636,6/2/2025,4,3311,20,Net Banking,DELIVERED,New Delhi,13244,2648.8,10595.2
815,162799308-500-1,4222,2/21/2025,4,5801,0,Credit Card,DELIVERED,New Delhi,23204,0,23204
816,186626958-330-2,2167,1/4/2025,4,2315,20,Net Banking,CANCELLED,Kolkata,9260,1852,7408
817,189870341-712-2,3616,2/28/2025,4,3311,5,Credit Card,DELIVERED,New Delhi,13244,662.2,12581.8
818,184208283-330-54,2062,3/13/2025,3,2481,15,Net Banking,SHIPPED,Mumbai,7443,1116.45,6326.55
819,162799308-500-1,3156,5/28/2025,4,5801,15,Debit Card,DELIVERED,Gurgaon,23204,3480.6,19723.4
820,162799308-500-1,4764,4/3/2025,2,5801,5,COD,DELIVERED,Kolkata,11602,580.1,11021.9
821,184208283-330-54,2065,3/4/2025,1,2481,10,Net Banking,DELIVERED,Gurgaon,2481,248.1,2232.9
822,184208283-330-54,2209,2/23/2025,3,2481,10,Credit Card,SHIPPED,Gurgaon,7443,744.3,6698.7
823,186626958-330-2,3982,4/27/2025,4,2315,15,Credit Card,DELIVERED,Ahmedabad,9260,1389,7871
824,169630016-044-1,3445,4/20/2025,3,5801,15,Debit Card,PLACED,Kolkata,17403,2610.45,14792.55
825,169630016-044-1,4294,3/15/2025,4,5801,0,Credit Card,CANCELLED,Bengaluru,23204,0,23204
826,186626958-330-2,1633,4/17/2025,2,2315,10,UPI,SHIPPED,Bengaluru,4630,463,4167
827,184208283-330-54,2156,2/26/2025,1,2481,5,COD,PLACED,Ahmedabad,2481,124.05,2356.95
828,162799308-500-1,4234,6/18/2025,4,5801,10,Net Banking,SHIPPED,Mumbai,23204,2320.4,20883.6
829,186626958-330-2,2238,1/3/2025,4,2315,0,COD,PLACED,Gurgaon,9260,0,9260
830,162799308-500-1,1732,4/30/2025,4,5801,15,Debit Card,DELIVERED,Kolkata,23204,3480.6,19723.4
831,169630016-044-1,1234,1/6/2025,4,5801,15,Net Banking,CANCELLED,Mumbai,23204,3480.6,19723.4
832,184208283-330-54,4914,1/5/2025,1,2481,0,Net Banking,DELIVERED,Gurgaon,2481,0,2481
833,189870341-712-2,3705,1/5/2025,1,3311,5,UPI,PLACED,New Delhi,3311,165.55,3145.45
834,169630016-044-1,1750,2/23/2025,2,5801,15,Debit Card,PLACED,Ahmedabad,11602,1740.3,9861.7
835,186626958-330-2,3635,2/16/2025,1,2315,20,Credit Card,DELIVERED,Bhubaneswar,2315,463,1852
836,169630016-044-1,4080,6/26/2025,4,5801,15,UPI,CANCELLED,Gurgaon,23204,3480.6,19723.4
837,186626958-330-2,4145,1/9/2025,2,2315,20,UPI,SHIPPED,Kolkata,4630,926,3704
838,184208283-330-54,1953,4/9/2025,2,2481,0,COD,SHIPPED,Chennai,4962,0,4962
839,186626958-330-2,3539,1/20/2025,2,2315,0,COD,SHIPPED,Bhubaneswar,4630,0,4630
840,162799308-500-1,3960,5/2/2025,4,5801,15,COD,DELIVERED,Chennai,23204,3480.6,19723.4
841,162799308-500-1,4324,3/2/2025,3,5801,10,UPI,DELIVERED,Gurgaon,17403,1740.3,15662.7
842,189870341-712-2,4301,5/3/2025,4,3311,20,Credit Card,SHIPPED,Mumbai,13244,2648.8,10595.2
843,186626958-330-2,2542,6/12/2025,1,2315,5,Net Banking,SHIPPED,Bhubaneswar,2315,115.75,2199.25
844,169630016-044-1,2197,6/27/2025,1,5801,15,COD,DELIVERED,Mumbai,5801,870.15,4930.85
845,184208283-330-54,2676,3/23/2025,4,2481,5,Credit Card,PLACED,Chennai,9924,496.2,9427.8
846,189870341-712-2,2191,3/3/2025,4,3311,15,Debit Card,SHIPPED,Bengaluru,13244,1986.6,11257.4
847,162799308-500-1,3217,5/25/2025,2,5801,10,COD,DELIVERED,Chennai,11602,1160.2,10441.8
848,189870341-712-2,2416,1/3/2025,4,3311,10,Net Banking,PLACED,Mumbai,13244,1324.4,11919.6
849,186626958-330-2,3993,6/9/2025,2,2315,10,Debit Card,PLACED,Chennai,4630,463,4167
850,169630016-044-1,3842,1/13/2025,1,5801,10,Debit Card,DELIVERED,Bengaluru,5801,580.1,5220.9
851,186626958-330-2,3681,4/30/2025,2,2315,0,Net Banking,DELIVERED,New Delhi,4630,0,4630
852,169630016-044-1,2217,5/5/2025,4,5801,0,COD,DELIVERED,Ahmedabad,23204,0,23204
853,169630016-044-1,2540,3/30/2025,1,5801,20,UPI,DELIVERED,Bhubaneswar,5801,1160.2,4640.8
854,189870341-712-2,3076,3/14/2025,3,3311,5,Net Banking,DELIVERED,Mumbai,9933,496.65,9436.35
855,169630016-044-1,4236,3/9/2025,2,5801,15,Net Banking,DELIVERED,Chennai,11602,1740.3,9861.7
856,169630016-044-1,2445,5/22/2025,1,5801,15,Net Banking,SHIPPED,New Delhi,5801,870.15,4930.85
857,186626958-330-2,3386,4/11/2025,2,2315,0,Debit Card,DELIVERED,Gurgaon,4630,0,4630
858,169630016-044-1,4719,4/8/2025,1,5801,15,Credit Card,CANCELLED,Kolkata,5801,870.15,4930.85
859,169630016-044-1,2519,1/11/2025,1,5801,0,UPI,SHIPPED,Kolkata,5801,0,5801
860,169630016-044-1,2388,4/15/2025,2,5801,20,COD,SHIPPED,Gurgaon,11602,2320.4,9281.6
861,169630016-044-1,2856,3/8/2025,3,5801,5,COD,SHIPPED,Ahmedabad,17403,870.15,16532.85
862,189870341-712-2,2365,5/3/2025,1,3311,20,Credit Card,PLACED,Chennai,3311,662.2,2648.8
863,186626958-330-2,1499,1/29/2025,1,2315,10,Net Banking,PLACED,Bhubaneswar,2315,231.5,2083.5
864,162799308-500-1,2680,5/17/2025,1,5801,10,UPI,DELIVERED,Mumbai,5801,580.1,5220.9
865,184208283-330-54,1510,6/2/2025,3,2481,10,COD,CANCELLED,New Delhi,7443,744.3,6698.7
866,169630016-044-1,4398,3/17/2025,3,5801,20,COD,SHIPPED,Mumbai,17403,3480.6,13922.4
867,186626958-330-2,1216,6/19/2025,4,2315,15,Net Banking,PLACED,New Delhi,9260,1389,7871
868,184208283-330-54,2324,1/9/2025,2,2481,5,Credit Card,PLACED,Bhubaneswar,4962,248.1,4713.9
869,184208283-330-54,2155,2/9/2025,3,2481,10,UPI,DELIVERED,Bhubaneswar,7443,744.3,6698.7
870,162799308-500-1,2827,1/25/2025,2,5801,10,Credit Card,SHIPPED,New Delhi,11602,1160.2,10441.8
871,186626958-330-2,4141,1/5/2025,4,2315,10,Credit Card,SHIPPED,Kolkata,9260,926,8334
872,169630016-044-1,4323,5/19/2025,2,5801,5,UPI,SHIPPED,New Delhi,11602,580.1,11021.9
873,162799308-500-1,4486,5/4/2025,3,5801,10,UPI,SHIPPED,Ahmedabad,17403,1740.3,15662.7
874,186626958-330-2,2810,2/7/2025,2,2315,5,COD,SHIPPED,Gurgaon,4630,231.5,4398.5
875,169630016-044-1,3492,3/13/2025,3,5801,10,COD,DELIVERED,Bhubaneswar,17403,1740.3,15662.7
876,189870341-712-2,3923,5/13/2025,2,3311,20,UPI,DELIVERED,New Delhi,6622,1324.4,5297.6
877,162799308-500-1,2205,6/25/2025,3,5801,20,Debit Card,DELIVERED,Kolkata,17403,3480.6,13922.4
878,189870341-712-2,3214,3/31/2025,3,3311,5,COD,SHIPPED,Bengaluru,9933,496.65,9436.35
879,162799308-500-1,1090,5/26/2025,2,5801,20,Debit Card,DELIVERED,Bhubaneswar,11602,2320.4,9281.6
880,169630016-044-1,1713,2/6/2025,4,5801,5,UPI,DELIVERED,Bengaluru,23204,1160.2,22043.8
881,169630016-044-1,2881,3/1/2025,1,5801,20,COD,PLACED,Mumbai,5801,1160.2,4640.8
882,189870341-712-2,4602,6/25/2025,4,3311,20,Credit Card,DELIVERED,Mumbai,13244,2648.8,10595.2
883,184208283-330-54,1038,1/28/2025,2,2481,5,UPI,SHIPPED,Mumbai,4962,248.1,4713.9
884,162799308-500-1,4197,3/22/2025,4,5801,15,Net Banking,DELIVERED,Chennai,23204,3480.6,19723.4
885,186626958-330-2,4522,4/24/2025,3,2315,20,Debit Card,SHIPPED,New Delhi,6945,1389,5556
886,169630016-044-1,1172,2/9/2025,1,5801,10,UPI,CANCELLED,Bengaluru,5801,580.1,5220.9
887,162799308-500-1,1652,2/14/2025,2,5801,15,UPI,PLACED,New Delhi,11602,1740.3,9861.7
888,169630016-044-1,1753,3/3/2025,2,5801,5,COD,DELIVERED,New Delhi,11602,580.1,11021.9
889,186626958-330-2,2243,4/3/2025,2,2315,15,COD,DELIVERED,New Delhi,4630,694.5,3935.5
890,184208283-330-54,4709,4/25/2025,1,2481,0,COD,DELIVERED,Bhubaneswar,2481,0,2481
891,184208283-330-54,2081,3/8/2025,3,2481,0,Net Banking,SHIPPED,Mumbai,7443,0,7443
892,169630016-044-1,2683,2/25/2025,2,5801,20,COD,SHIPPED,New Delhi,11602,2320.4,9281.6
893,186626958-330-2,3523,2/9/2025,4,2315,20,UPI,DELIVERED,Gurgaon,9260,1852,7408
894,184208283-330-54,1455,4/8/2025,2,2481,10,COD,SHIPPED,Bengaluru,4962,496.2,4465.8
895,162799308-500-1,1828,2/9/2025,2,5801,15,Credit Card,SHIPPED,Kolkata,11602,1740.3,9861.7
896,162799308-500-1,1894,4/1/2025,2,5801,0,COD,DELIVERED,Ahmedabad,11602,0,11602
897,169630016-044-1,2384,2/2/2025,2,5801,20,Net Banking,DELIVERED,Bhubaneswar,11602,2320.4,9281.6
898,186626958-330-2,2958,1/6/2025,3,2315,15,Credit Card,SHIPPED,Bengaluru,6945,1041.75,5903.25
899,186626958-330-2,4072,5/27/2025,4,2315,20,UPI,SHIPPED,Kolkata,9260,1852,7408
900,169630016-044-1,3434,3/21/2025,3,5801,20,UPI,SHIPPED,Gurgaon,17403,3480.6,13922.4
901,186626958-330-2,2996,6/17/2025,4,2315,0,Debit Card,DELIVERED,Ahmedabad,9260,0,9260
902,189870341-712-2,3395,4/2/2025,2,3311,0,Credit Card,DELIVERED,Bengaluru,6622,0,6622
903,184208283-330-54,1189,4/7/2025,1,2481,20,Debit Card,DELIVERED,Bhubaneswar,2481,496.2,1984.8
904,184208283-330-54,1504,2/28/2025,3,2481,5,Credit Card,CANCELLED,Kolkata,7443,372.15,7070.85
905,184208283-330-54,2214,2/28/2025,1,2481,20,Credit Card,SHIPPED,Mumbai,2481,496.2,1984.8
906,169630016-044-1,2531,2/17/2025,3,5801,20,Net Banking,PLACED,Bhubaneswar,17403,3480.6,13922.4
907,169630016-044-1,4440,6/18/2025,2,5801,10,Debit Card,PLACED,Bhubaneswar,11602,1160.2,10441.8
908,162799308-500-1,4480,1/13/2025,3,5801,10,Net Banking,SHIPPED,Kolkata,17403,1740.3,15662.7
909,162799308-500-1,1823,4/17/2025,2,5801,10,Credit Card,CANCELLED,New Delhi,11602,1160.2,10441.8
910,186626958-330-2,1928,2/14/2025,3,2315,5,UPI,DELIVERED,Bengaluru,6945,347.25,6597.75
911,184208283-330-54,1933,3/30/2025,2,2481,5,Credit Card,SHIPPED,Bengaluru,4962,248.1,4713.9
912,186626958-330-2,2140,6/19/2025,2,2315,20,Net Banking,SHIPPED,Mumbai,4630,926,3704
913,169630016-044-1,1133,4/10/2025,4,5801,10,Debit Card,DELIVERED,Kolkata,23204,2320.4,20883.6
914,189870341-712-2,3105,6/4/2025,2,3311,5,Debit Card,DELIVERED,Bengaluru,6622,331.1,6290.9
915,169630016-044-1,4627,6/15/2025,4,5801,0,Net Banking,PLACED,Bengaluru,23204,0,23204
916,162799308-500-1,1684,1/7/2025,2,5801,20,Debit Card,CANCELLED,Gurgaon,11602,2320.4,9281.6
917,186626958-330-2,3719,5/13/2025,1,2315,15,COD,DELIVERED,Bhubaneswar,2315,347.25,1967.75
918,162799308-500-1,3220,2/14/2025,2,5801,20,UPI,PLACED,Kolkata,11602,2320.4,9281.6
919,184208283-330-54,2852,2/27/2025,1,2481,15,UPI,DELIVERED,Mumbai,2481,372.15,2108.85
920,184208283-330-54,1814,1/31/2025,1,2481,10,UPI,PLACED,Bhubaneswar,2481,248.1,2232.9
921,162799308-500-1,2172,1/23/2025,2,5801,15,Debit Card,CANCELLED,Mumbai,11602,1740.3,9861.7
922,169630016-044-1,1079,6/19/2025,1,5801,10,Debit Card,CANCELLED,Ahmedabad,5801,580.1,5220.9
923,184208283-330-54,3933,5/18/2025,4,2481,0,Credit Card,DELIVERED,Chennai,9924,0,9924
924,184208283-330-54,4284,6/9/2025,3,2481,15,Credit Card,DELIVERED,Kolkata,7443,1116.45,6326.55
925,189870341-712-2,1202,4/17/2025,2,3311,20,UPI,SHIPPED,Mumbai,6622,1324.4,5297.6
926,186626958-330-2,3811,6/7/2025,1,2315,10,COD,CANCELLED,New Delhi,2315,231.5,2083.5
927,184208283-330-54,2252,2/8/2025,2,2481,20,Credit Card,DELIVERED,Mumbai,4962,992.4,3969.6
928,184208283-330-54,2699,6/8/2025,4,2481,5,Credit Card,DELIVERED,Gurgaon,9924,496.2,9427.8
929,184208283-330-54,2250,3/23/2025,2,2481,10,Debit Card,CANCELLED,Ahmedabad,4962,496.2,4465.8
930,186626958-330-2,2682,4/10/2025,2,2315,15,COD,CANCELLED,Gurgaon,4630,694.5,3935.5
931,162799308-500-1,2555,1/2/2025,1,5801,10,UPI,DELIVERED,Kolkata,5801,580.1,5220.9
932,189870341-712-2,4512,3/18/2025,4,3311,20,Credit Card,SHIPPED,Bhubaneswar,13244,2648.8,10595.2
933,169630016-044-1,4473,1/12/2025,3,5801,0,COD,CANCELLED,Kolkata,17403,0,17403
934,184208283-330-54,3094,2/8/2025,3,2481,10,COD,DELIVERED,Ahmedabad,7443,744.3,6698.7
935,169630016-044-1,2256,1/13/2025,1,5801,15,UPI,CANCELLED,Chennai,5801,870.15,4930.85
936,186626958-330-2,4376,2/15/2025,2,2315,5,COD,DELIVERED,New Delhi,4630,231.5,4398.5
937,162799308-500-1,2549,6/4/2025,1,5801,0,COD,SHIPPED,New Delhi,5801,0,5801
938,189870341-712-2,2166,4/23/2025,1,3311,5,COD,SHIPPED,Gurgaon,3311,165.55,3145.45
939,162799308-500-1,4486,1/17/2025,1,5801,10,Credit Card,DELIVERED,Kolkata,5801,580.1,5220.9
940,169630016-044-1,4584,4/14/2025,2,5801,20,UPI,DELIVERED,Bhubaneswar,11602,2320.4,9281.6
941,184208283-330-54,2396,4/8/2025,4,2481,20,COD,SHIPPED,Chennai,9924,1984.8,7939.2
942,186626958-330-2,4637,3/29/2025,1,2315,15,COD,DELIVERED,Bengaluru,2315,347.25,1967.75
943,162799308-500-1,4957,4/19/2025,2,5801,20,Credit Card,SHIPPED,Chennai,11602,2320.4,9281.6
944,186626958-330-2,4330,6/12/2025,4,2315,0,UPI,DELIVERED,Mumbai,9260,0,9260
945,184208283-330-54,3703,3/11/2025,1,2481,20,Debit Card,SHIPPED,Bhubaneswar,2481,496.2,1984.8
946,162799308-500-1,1470,6/7/2025,3,5801,15,Credit Card,PLACED,Ahmedabad,17403,2610.45,14792.55
947,189870341-712-2,4018,3/15/2025,4,3311,10,UPI,PLACED,Mumbai,13244,1324.4,11919.6
948,184208283-330-54,2035,3/4/2025,1,2481,10,COD,PLACED,Ahmedabad,2481,248.1,2232.9
949,186626958-330-2,2353,6/5/2025,4,2315,20,UPI,SHIPPED,Bengaluru,9260,1852,7408
950,189870341-712-2,3783,3/1/2025,4,3311,5,UPI,PLACED,New Delhi,13244,662.2,12581.8
951,162799308-500-1,3831,3/20/2025,4,5801,10,UPI,PLACED,New Delhi,23204,2320.4,20883.6
952,189870341-712-2,1967,2/6/2025,4,3311,20,Debit Card,CANCELLED,Kolkata,13244,2648.8,10595.2
953,184208283-330-54,1357,1/22/2025,4,2481,15,UPI,DELIVERED,Mumbai,9924,1488.6,8435.4
954,186626958-330-2,4019,5/28/2025,4,2315,20,Debit Card,SHIPPED,Chennai,9260,1852,7408
955,169630016-044-1,4479,4/6/2025,1,5801,10,COD,CANCELLED,Bengaluru,5801,580.1,5220.9
956,184208283-330-54,1667,3/9/2025,3,2481,15,Debit Card,PLACED,Bengaluru,7443,1116.45,6326.55
957,184208283-330-54,1372,1/17/2025,2,2481,20,COD,DELIVERED,Gurgaon,4962,992.4,3969.6
958,169630016-044-1,2031,1/12/2025,4,5801,0,COD,DELIVERED,Ahmedabad,23204,0,23204
959,186626958-330-2,2145,5/30/2025,2,2315,15,Debit Card,SHIPPED,Bhubaneswar,4630,694.5,3935.5
960,169630016-044-1,2371,5/25/2025,1,5801,0,Credit Card,SHIPPED,Mumbai,5801,0,5801
961,189870341-712-2,3723,5/18/2025,4,3311,5,Net Banking,SHIPPED,Kolkata,13244,662.2,12581.8
962,186626958-330-2,1089,4/28/2025,3,2315,15,UPI,SHIPPED,Bengaluru,6945,1041.75,5903.25
963,186626958-330-2,4719,1/22/2025,2,2315,0,Net Banking,DELIVERED,New Delhi,4630,0,4630
964,186626958-330-2,3745,4/30/2025,4,2315,10,UPI,PLACED,Bhubaneswar,9260,926,8334
965,162799308-500-1,4387,2/19/2025,1,5801,10,UPI,PLACED,Bhubaneswar,5801,580.1,5220.9
966,162799308-500-1,4249,1/14/2025,3,5801,5,COD,PLACED,Chennai,17403,870.15,16532.85
967,186626958-330-2,1539,6/24/2025,2,2315,15,UPI,SHIPPED,Chennai,4630,694.5,3935.5
968,162799308-500-1,3779,1/29/2025,2,5801,15,UPI,DELIVERED,New Delhi,11602,1740.3,9861.7
969,169630016-044-1,1868,6/13/2025,4,5801,15,Debit Card,PLACED,Chennai,23204,3480.6,19723.4
970,184208283-330-54,1040,6/29/2025,3,2481,5,Net Banking,DELIVERED,Chennai,7443,372.15,7070.85
971,186626958-330-2,1739,5/5/2025,3,2315,15,Debit Card,SHIPPED,Kolkata,6945,1041.75,5903.25
972,184208283-330-54,4775,1/7/2025,3,2481,10,UPI,PLACED,Ahmedabad,7443,744.3,6698.7
973,169630016-044-1,2946,1/29/2025,3,5801,0,COD,DELIVERED,New Delhi,17403,0,17403
974,169630016-044-1,3549,5/19/2025,1,5801,10,Debit Card,PLACED,Chennai,5801,580.1,5220.9
975,184208283-330-54,4006,2/2/2025,3,2481,10,Debit Card,DELIVERED,Chennai,7443,744.3,6698.7
976,169630016-044-1,4216,5/14/2025,2,5801,0,Credit Card,DELIVERED,Bengaluru,11602,0,11602
977,169630016-044-1,2224,4/21/2025,2,5801,10,UPI,SHIPPED,Gurgaon,11602,1160.2,10441.8
978,186626958-330-2,1928,3/20/2025,1,2315,5,COD,PLACED,New Delhi,2315,115.75,2199.25
979,186626958-330-2,3036,6/9/2025,2,2315,0,Debit Card,SHIPPED,Kolkata,4630,0,4630
980,189870341-712-2,4795,6/28/2025,2,3311,10,Debit Card,PLACED,Gurgaon,6622,662.2,5959.8
981,184208283-330-54,3508,2/27/2025,3,2481,20,COD,PLACED,Gurgaon,7443,1488.6,5954.4
